dataset,subject,budget,variant,accuracy,balanced_accuracy,kappa,macro_f1
openbmi,14,all,soft_clif_exact,0.6,0.6,0.20000000000000004,0.5457830071516251
openbmi,14,all,tcn_stat,0.6366666666666667,0.6366666666666666,0.2733333333333334,0.6028322716146688
openbmi,14,n25,ann_sew_ce,0.5733333333333334,0.5733333333333334,0.14666666666666664,0.5252154561856054
openbmi,14,n25,ann_sew_equal,0.5800000000000001,0.5800000000000001,0.16,0.5481197248012027
openbmi,14,n25,gru_stat,0.6333333333333333,0.6333333333333333,0.26666666666666666,0.5929893110232113
openbmi,14,n25,sew_clif_ce,0.5866666666666668,0.5866666666666668,0.17333333333333334,0.5201143411515505
openbmi,14,n25,sew_clif_equal,0.61,0.61,0.21999999999999997,0.5608168821130529
openbmi,14,n25,soft_clif_exact,0.58,0.58,0.16000000000000006,0.5200238145514604
openbmi,14,n25,tcn_stat,0.63,0.63,0.25999999999999995,0.5893487195065042
openbmi,15,all,ann_sew_ce,0.49666666666666665,0.49666666666666665,-0.006666666666666672,0.4652688676978231
openbmi,15,all,ann_sew_equal,0.5133333333333333,0.5133333333333333,0.026666666666666727,0.4577622133410432
openbmi,15,all,gru_stat,0.4533333333333333,0.45333333333333337,-0.09333333333333334,0.4177545974382393
openbmi,15,all,sew_clif_ce,0.4566666666666667,0.4566666666666666,-0.08666666666666667,0.4217271588638439
openbmi,15,all,sew_clif_equal,0.4766666666666666,0.4766666666666666,-0.04666666666666667,0.42471087708521477
openbmi,15,all,soft_clif_exact,0.45999999999999996,0.45999999999999996,-0.08,0.4001486608762259
openbmi,15,all,tcn_stat,0.45,0.45,-0.09999999999999998,0.3993760308296523
openbmi,15,n25,ann_sew_ce,0.5499999999999999,0.5499999999999999,0.09999999999999994,0.5296557504571145
openbmi,15,n25,ann_sew_equal,0.5166666666666666,0.5166666666666667,0.03333333333333329,0.4917226338246239
openbmi,15,n25,gru_stat,0.4566666666666667,0.4566666666666667,-0.08666666666666667,0.4142342643903098
openbmi,15,n25,sew_clif_ce,0.4633333333333333,0.4633333333333334,-0.07333333333333336,0.4349822313555112
openbmi,15,n25,sew_clif_equal,0.48333333333333334,0.48333333333333334,-0.033333333333333326,0.44029351486102825
openbmi,15,n25,soft_clif_exact,0.4566666666666666,0.4566666666666666,-0.08666666666666667,0.4281861074989193
openbmi,15,n25,tcn_stat,0.48666666666666664,0.48666666666666664,-0.02666666666666669,0.42019667348440065
openbmi,16,all,ann_sew_ce,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.5107671270018831
openbmi,16,all,ann_sew_equal,0.5433333333333333,0.5433333333333333,0.08666666666666674,0.4966698596382992
openbmi,16,all,gru_stat,0.6066666666666666,0.6066666666666666,0.21333333333333337,0.5875696366388096
openbmi,16,all,sew_clif_ce,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.5656528856127575
openbmi,16,all,sew_clif_equal,0.5866666666666668,0.5866666666666668,0.17333333333333334,0.5722121457364137
openbmi,16,all,soft_clif_exact,0.5666666666666668,0.5666666666666668,0.1333333333333334,0.5607084864131677
openbmi,16,all,tcn_stat,0.5599999999999999,0.56,0.11999999999999995,0.5331630321343884
openbmi,16,n25,ann_sew_ce,0.5599999999999999,0.5599999999999999,0.12000000000000004,0.5298102148392595
openbmi,16,n25,ann_sew_equal,0.5533333333333332,0.5533333333333333,0.10666666666666662,0.5517619237947702
openbmi,16,n25,gru_stat,0.5566666666666668,0.5566666666666668,0.11333333333333336,0.5534774545470433
openbmi,16,n25,sew_clif_ce,0.5800000000000001,0.5800000000000001,0.16,0.5753144704037058
openbmi,16,n25,sew_clif_equal,0.5733333333333334,0.5733333333333334,0.14666666666666664,0.5684061665935747
openbmi,16,n25,soft_clif_exact,0.5433333333333333,0.5433333333333333,0.08666666666666667,0.5381283280002603
openbmi,16,n25,tcn_stat,0.5666666666666668,0.5666666666666668,0.1333333333333333,0.5636669994706752
openbmi,17,all,ann_sew_ce,0.6433333333333334,0.6433333333333334,0.2866666666666667,0.6278886241184002
openbmi,17,all,ann_sew_equal,0.6333333333333333,0.6333333333333333,0.26666666666666666,0.611041482002218
openbmi,17,all,gru_stat,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.5602312629693026
openbmi,17,all,sew_clif_ce,0.6466666666666666,0.6466666666666666,0.2933333333333334,0.6009309691719827
openbmi,17,all,sew_clif_equal,0.6533333333333333,0.6533333333333333,0.30666666666666664,0.6069583660824537
openbmi,17,all,soft_clif_exact,0.6833333333333332,0.6833333333333332,0.36666666666666664,0.6569940974532079
openbmi,17,all,tcn_stat,0.63,0.63,0.26,0.5820004622065592
openbmi,17,n25,ann_sew_ce,0.6566666666666667,0.6566666666666666,0.3133333333333334,0.6436249415982848
openbmi,17,n25,ann_sew_equal,0.6366666666666666,0.6366666666666667,0.27333333333333326,0.6155366978102548
openbmi,17,n25,gru_stat,0.6866666666666666,0.6866666666666666,0.37333333333333335,0.6514274822759228
openbmi,17,n25,sew_clif_ce,0.68,0.68,0.35999999999999993,0.6500919634042298
openbmi,17,n25,sew_clif_equal,0.7133333333333334,0.7133333333333333,0.4266666666666667,0.6937195167947339
openbmi,17,n25,soft_clif_exact,0.6866666666666666,0.6866666666666666,0.37333333333333335,0.6481685483529692
openbmi,17,n25,tcn_stat,0.6566666666666666,0.6566666666666666,0.3133333333333333,0.6144162333591474
openbmi,18,all,ann_sew_ce,0.7366666666666667,0.7366666666666667,0.4733333333333334,0.7330566550272793
openbmi,18,all,ann_sew_equal,0.7200000000000001,0.7200000000000001,0.44,0.7164336909149238
openbmi,18,all,gru_stat,0.8266666666666667,0.8266666666666667,0.6533333333333332,0.824986812906981
openbmi,18,all,sew_clif_ce,0.82,0.82,0.64,0.8160654091099406
openbmi,18,all,sew_clif_equal,0.8133333333333334,0.8133333333333334,0.6266666666666667,0.810367562098088
openbmi,18,all,soft_clif_exact,0.8033333333333333,0.8033333333333333,0.6066666666666667,0.7961815594637921
openbmi,18,all,tcn_stat,0.8266666666666667,0.8266666666666667,0.6533333333333333,0.8241011202330162
openbmi,18,n25,ann_sew_ce,0.63,0.63,0.26000000000000006,0.605697484653181
openbmi,18,n25,ann_sew_equal,0.6333333333333334,0.6333333333333333,0.26666666666666666,0.6117622640669266
openbmi,18,n25,gru_stat,0.8366666666666668,0.8366666666666668,0.6733333333333333,0.8347701719267012
openbmi,18,n25,sew_clif_ce,0.8300000000000001,0.8300000000000001,0.66,0.8254425869253189
openbmi,18,n25,sew_clif_equal,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8315334619680247
openbmi,18,n25,soft_clif_exact,0.7633333333333333,0.7633333333333333,0.5266666666666667,0.7519017003822603
openbmi,18,n25,tcn_stat,0.83,0.8300000000000001,0.6599999999999999,0.8273936182028683
openbmi,19,all,ann_sew_ce,0.6699999999999999,0.6699999999999999,0.34,0.6452704876924443
openbmi,19,all,ann_sew_equal,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6412089112223026
openbmi,19,all,gru_stat,0.7399999999999999,0.7399999999999999,0.48,0.7350319678230112
openbmi,19,all,sew_clif_ce,0.7399999999999999,0.7399999999999999,0.48,0.7329880033388738
openbmi,19,all,sew_clif_equal,0.7366666666666667,0.7366666666666667,0.47333333333333333,0.7308950128462324
openbmi,19,all,soft_clif_exact,0.75,0.75,0.5,0.7488793856287485
openbmi,19,all,tcn_stat,0.7566666666666667,0.7566666666666667,0.5133333333333333,0.7550434920084346
openbmi,19,n25,ann_sew_ce,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6372708175624693
openbmi,19,n25,ann_sew_equal,0.64,0.64,0.27999999999999997,0.6296018381523506
openbmi,19,n25,gru_stat,0.7433333333333333,0.7433333333333333,0.48666666666666664,0.7415894555144945
openbmi,19,n25,sew_clif_ce,0.7633333333333333,0.7633333333333333,0.5266666666666667,0.762161592353956
openbmi,19,n25,sew_clif_equal,0.7333333333333334,0.7333333333333334,0.4666666666666666,0.7299341331043392
openbmi,19,n25,soft_clif_exact,0.77,0.77,0.54,0.7689574064968389
openbmi,19,n25,tcn_stat,0.7600000000000001,0.7600000000000001,0.52,0.7595414105368264
openbmi,20,all,ann_sew_ce,0.62,0.62,0.24,0.6093078196494822
openbmi,20,all,ann_sew_equal,0.6133333333333333,0.6133333333333334,0.22666666666666666,0.6053571870597515
openbmi,20,all,gru_stat,0.6699999999999999,0.6699999999999999,0.3399999999999999,0.6573405059612136
openbmi,20,all,sew_clif_ce,0.6833333333333335,0.6833333333333332,0.3666666666666667,0.680409274861522
openbmi,20,all,sew_clif_equal,0.6766666666666666,0.6766666666666666,0.3533333333333333,0.6757155442904342
openbmi,20,all,soft_clif_exact,0.6433333333333334,0.6433333333333334,0.2866666666666667,0.6350755293886008
openbmi,20,all,tcn_stat,0.6966666666666667,0.6966666666666667,0.3933333333333333,0.6887738194672691
openbmi,20,n25,ann_sew_ce,0.5633333333333334,0.5633333333333334,0.12666666666666662,0.5262797613965021
openbmi,20,n25,ann_sew_equal,0.5866666666666666,0.5866666666666668,0.17333333333333326,0.5798178461680278
openbmi,20,n25,gru_stat,0.63,0.6299999999999999,0.26,0.5912949980245418
openbmi,20,n25,sew_clif_ce,0.6,0.6,0.20000000000000004,0.5676064713515935
openbmi,20,n25,sew_clif_equal,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.5154356909518404
openbmi,20,n25,soft_clif_exact,0.5966666666666667,0.5966666666666667,0.19333333333333336,0.5510051715536197
openbmi,20,n25,tcn_stat,0.5800000000000001,0.58,0.16000000000000006,0.5327324670426695
openbmi,21,all,ann_sew_ce,0.7799999999999999,0.7799999999999999,0.56,0.7686515219303721
openbmi,21,all,ann_sew_equal,0.7600000000000001,0.7600000000000001,0.52,0.7430067076370093
openbmi,21,all,gru_stat,0.9666666666666667,0.9666666666666667,0.9333333333333332,0.9664942339644593
openbmi,21,all,sew_clif_ce,0.94,0.94,0.8799999999999999,0.9390617119960999
openbmi,21,all,sew_clif_equal,0.9533333333333333,0.9533333333333333,0.9066666666666666,0.9529872915226664
openbmi,21,all,soft_clif_exact,0.9866666666666667,0.9866666666666667,0.9733333333333333,0.9866613311991462
openbmi,21,all,tcn_stat,0.9733333333333333,0.9733333333333333,0.9466666666666667,0.9732912288722607
openbmi,21,n25,ann_sew_ce,0.79,0.79,0.58,0.7806357623566216
openbmi,21,n25,ann_sew_equal,0.7566666666666667,0.7566666666666667,0.5133333333333333,0.7389686650097418
openbmi,21,n25,gru_stat,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.946257706193475
openbmi,21,n25,sew_clif_ce,0.9733333333333333,0.9733333333333333,0.9466666666666667,0.9733026243379993
openbmi,21,n25,sew_clif_equal,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.9460769156147307
openbmi,21,n25,soft_clif_exact,0.9833333333333334,0.9833333333333334,0.9666666666666667,0.9833236584926968
openbmi,21,n25,tcn_stat,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.963249457777858
openbmi,22,all,ann_sew_ce,0.6433333333333333,0.6433333333333333,0.2866666666666666,0.6366190824063732
openbmi,22,all,ann_sew_equal,0.6733333333333333,0.6733333333333333,0.3466666666666667,0.6708984641352594
openbmi,22,all,gru_stat,0.7533333333333333,0.7533333333333333,0.5066666666666667,0.751305495971606
openbmi,22,all,sew_clif_ce,0.7433333333333333,0.7433333333333333,0.48666666666666664,0.7382520471177219
openbmi,22,all,sew_clif_equal,0.7799999999999999,0.7799999999999999,0.5599999999999999,0.7791955151176118
openbmi,22,all,soft_clif_exact,0.7833333333333333,0.7833333333333333,0.5666666666666668,0.780648041883997
openbmi,22,all,tcn_stat,0.7033333333333333,0.7033333333333333,0.40666666666666657,0.6944182829614286
openbmi,22,n25,ann_sew_ce,0.5966666666666667,0.5966666666666667,0.19333333333333336,0.5679763064366145
openbmi,22,n25,ann_sew_equal,0.5933333333333333,0.5933333333333333,0.18666666666666668,0.5820982101116371
openbmi,22,n25,gru_stat,0.73,0.73,0.45999999999999996,0.7267539668538027
openbmi,22,n25,sew_clif_ce,0.71,0.71,0.42,0.7023383195150475
openbmi,22,n25,sew_clif_equal,0.6966666666666667,0.6966666666666667,0.3933333333333333,0.6882042544693148
openbmi,22,n25,soft_clif_exact,0.7200000000000001,0.7200000000000001,0.43999999999999995,0.7164469411104225
openbmi,22,n25,tcn_stat,0.7033333333333335,0.7033333333333335,0.4066666666666667,0.6963894688072895
openbmi,23,all,ann_sew_ce,0.6,0.6,0.19999999999999996,0.556833213744447
openbmi,23,all,ann_sew_equal,0.61,0.61,0.21999999999999997,0.57550190253862
openbmi,23,all,gru_stat,0.7000000000000001,0.6999999999999998,0.4000000000000001,0.6736754926184068
openbmi,23,all,sew_clif_ce,0.7133333333333333,0.7133333333333333,0.4266666666666666,0.6895401481853831
openbmi,23,all,sew_clif_equal,0.6999999999999998,0.6999999999999998,0.3999999999999999,0.6731084020746749
openbmi,23,all,soft_clif_exact,0.7033333333333333,0.7033333333333333,0.40666666666666657,0.6811318371943372
openbmi,23,all,tcn_stat,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6264111937187207
openbmi,23,n25,ann_sew_ce,0.6266666666666666,0.6266666666666666,0.25333333333333335,0.5993764671257157
openbmi,23,n25,ann_sew_equal,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6396464090448407
openbmi,23,n25,gru_stat,0.7399999999999999,0.7399999999999999,0.48,0.7279505255044004
openbmi,23,n25,sew_clif_ce,0.7633333333333333,0.7633333333333333,0.5266666666666667,0.7531321551625876
openbmi,23,n25,sew_clif_equal,0.7233333333333333,0.7233333333333333,0.4466666666666666,0.7090733357073226
openbmi,23,n25,soft_clif_exact,0.7600000000000001,0.7600000000000001,0.52,0.7512676475561314
openbmi,23,n25,tcn_stat,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7673100174358846
openbmi,24,all,ann_sew_ce,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.5089283673842497
openbmi,24,all,ann_sew_equal,0.5566666666666666,0.5566666666666668,0.11333333333333336,0.5240150440030896
openbmi,24,all,gru_stat,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.4843075244356904
openbmi,24,all,sew_clif_ce,0.56,0.56,0.12000000000000004,0.501451471081351
openbmi,24,all,sew_clif_equal,0.56,0.56,0.12000000000000004,0.5011337279056369
openbmi,24,all,soft_clif_exact,0.5499999999999999,0.5499999999999999,0.10000000000000002,0.5171501068376069
openbmi,24,all,tcn_stat,0.5499999999999999,0.55,0.10000000000000002,0.4726903631385533
openbmi,24,n25,ann_sew_ce,0.52,0.52,0.040000000000000036,0.4972685123028821
openbmi,24,n25,ann_sew_equal,0.49666666666666665,0.49666666666666665,-0.006666666666666672,0.47180333533178603
openbmi,24,n25,gru_stat,0.5566666666666666,0.5566666666666668,0.11333333333333329,0.540852458321274
openbmi,24,n25,sew_clif_ce,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.5042209017166571
openbmi,24,n25,sew_clif_equal,0.5533333333333332,0.5533333333333333,0.10666666666666662,0.4770619421914779
openbmi,24,n25,soft_clif_exact,0.6,0.6,0.20000000000000004,0.5744416073515589
openbmi,24,n25,tcn_stat,0.5766666666666667,0.5766666666666667,0.1533333333333334,0.535113872383211
openbmi,25,all,ann_sew_ce,0.57,0.57,0.13999999999999999,0.5678073663447948
openbmi,25,all,ann_sew_equal,0.5666666666666668,0.5666666666666668,0.1333333333333333,0.5664685275533891
openbmi,25,all,gru_stat,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.5229386941500874
openbmi,25,all,sew_clif_ce,0.5766666666666667,0.5766666666666668,0.15333333333333332,0.5683724268603342
openbmi,25,all,sew_clif_equal,0.5733333333333333,0.5733333333333334,0.14666666666666664,0.5572207218878026
openbmi,25,all,soft_clif_exact,0.55,0.55,0.10000000000000002,0.5428945332089593
openbmi,25,all,tcn_stat,0.5466666666666667,0.5466666666666667,0.09333333333333342,0.5189175046693509
openbmi,25,n25,ann_sew_ce,0.5399999999999999,0.54,0.08,0.5273889554804886
openbmi,25,n25,ann_sew_equal,0.5366666666666667,0.5366666666666667,0.07333333333333332,0.5216444369637853
openbmi,25,n25,gru_stat,0.5333333333333333,0.5333333333333333,0.06666666666666672,0.528338166584111
openbmi,25,n25,sew_clif_ce,0.5533333333333333,0.5533333333333333,0.10666666666666662,0.5395458250798851
openbmi,25,n25,sew_clif_equal,0.5566666666666668,0.5566666666666668,0.11333333333333336,0.543015589363904
openbmi,25,n25,soft_clif_exact,0.5800000000000001,0.5800000000000001,0.16000000000000006,0.5702393886621326
openbmi,25,n25,tcn_stat,0.5466666666666667,0.5466666666666667,0.09333333333333334,0.5401853448124913
openbmi,26,all,ann_sew_ce,0.49666666666666665,0.49666666666666665,-0.006666666666666672,0.4361476555225725
openbmi,26,all,ann_sew_equal,0.51,0.51,0.020000000000000018,0.4626169709625592
openbmi,26,all,gru_stat,0.5466666666666667,0.5466666666666667,0.09333333333333334,0.538069288495824
openbmi,26,all,sew_clif_ce,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.6027468597536157
openbmi,26,all,sew_clif_equal,0.5766666666666667,0.5766666666666667,0.15333333333333332,0.5470850768661205
openbmi,26,all,soft_clif_exact,0.56,0.56,0.12000000000000004,0.5530251810345441
openbmi,26,all,tcn_stat,0.5666666666666668,0.5666666666666668,0.1333333333333334,0.558621019622186
openbmi,26,n25,ann_sew_ce,0.51,0.51,0.020000000000000018,0.491359691743605
openbmi,26,n25,ann_sew_equal,0.49,0.49,-0.01999999999999998,0.467928878695781
openbmi,26,n25,gru_stat,0.49333333333333335,0.49333333333333335,-0.013333333333333345,0.48201809324945133
openbmi,26,n25,sew_clif_ce,0.5499999999999999,0.5499999999999999,0.09999999999999994,0.5431444349448549
openbmi,26,n25,sew_clif_equal,0.5599999999999999,0.56,0.11999999999999995,0.5567619070251856
openbmi,26,n25,soft_clif_exact,0.53,0.53,0.05999999999999998,0.5225465387443222
openbmi,26,n25,tcn_stat,0.5166666666666667,0.5166666666666667,0.03333333333333336,0.5158625499772368
openbmi,27,all,ann_sew_ce,0.5666666666666668,0.5666666666666668,0.1333333333333334,0.5548245614035088
openbmi,27,all,ann_sew_equal,0.59,0.59,0.18000000000000002,0.5546645293264013
openbmi,27,all,gru_stat,0.5033333333333333,0.5033333333333333,0.006666666666666672,0.4439834238506705
openbmi,27,all,sew_clif_ce,0.5033333333333333,0.5033333333333333,0.006666666666666672,0.42011553565829884
openbmi,27,all,sew_clif_equal,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.45286738327794823
openbmi,27,all,soft_clif_exact,0.5033333333333333,0.5033333333333333,0.006666666666666672,0.4664042643105568
openbmi,27,all,tcn_stat,0.49,0.49,-0.01999999999999998,0.41539721533540924
openbmi,27,n25,ann_sew_ce,0.5266666666666667,0.5266666666666667,0.05333333333333338,0.4995747399089048
openbmi,27,n25,ann_sew_equal,0.5533333333333333,0.5533333333333333,0.10666666666666669,0.5304773661597096
openbmi,27,n25,gru_stat,0.48333333333333334,0.4833333333333334,-0.033333333333333326,0.4546011896954991
openbmi,27,n25,sew_clif_ce,0.5133333333333333,0.5133333333333333,0.02666666666666669,0.46034997088276014
openbmi,27,n25,sew_clif_equal,0.49333333333333335,0.49333333333333335,-0.013333333333333308,0.4402848411479318
openbmi,27,n25,soft_clif_exact,0.48333333333333334,0.48333333333333334,-0.033333333333333326,0.4478919516923585
openbmi,27,n25,tcn_stat,0.49333333333333335,0.49333333333333335,-0.013333333333333345,0.4441051048499532
openbmi,28,all,ann_sew_ce,0.77,0.77,0.54,0.76429772524477
openbmi,28,all,ann_sew_equal,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7708687921181175
openbmi,28,all,gru_stat,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.9465409877267565
openbmi,28,all,sew_clif_ce,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.963300281951272
openbmi,28,all,sew_clif_equal,0.96,0.96,0.9199999999999999,0.9599257396634887
openbmi,28,all,soft_clif_exact,0.9433333333333334,0.9433333333333334,0.8866666666666667,0.9432542172570697
openbmi,28,all,tcn_stat,0.96,0.96,0.9199999999999999,0.9599164578111946
openbmi,28,n25,ann_sew_ce,0.7600000000000001,0.7600000000000001,0.52,0.754057398877622
openbmi,28,n25,ann_sew_equal,0.79,0.79,0.58,0.7895910725562736
openbmi,28,n25,gru_stat,0.9333333333333332,0.9333333333333332,0.8666666666666666,0.933256406063462
openbmi,28,n25,sew_clif_ce,0.9566666666666667,0.9566666666666667,0.9133333333333334,0.9566202637901613
openbmi,28,n25,sew_clif_equal,0.9466666666666667,0.9466666666666667,0.8933333333333332,0.946638645448771
openbmi,28,n25,soft_clif_exact,0.94,0.94,0.8799999999999999,0.9399639483179087
openbmi,28,n25,tcn_stat,0.9199999999999999,0.9199999999999999,0.84,0.9197626073748536
openbmi,29,all,ann_sew_ce,0.82,0.82,0.64,0.8176693276729571
openbmi,29,all,ann_sew_equal,0.8633333333333333,0.8633333333333333,0.7266666666666666,0.862669611792828
openbmi,29,all,gru_stat,0.87,0.87,0.7399999999999999,0.8680171728524878
openbmi,29,all,sew_clif_ce,0.88,0.8799999999999999,0.7600000000000001,0.8781125910104576
openbmi,29,all,sew_clif_equal,0.8933333333333334,0.8933333333333332,0.7866666666666667,0.8925665051682538
openbmi,29,all,soft_clif_exact,0.8933333333333334,0.8933333333333332,0.7866666666666667,0.8926373066281323
openbmi,29,all,tcn_stat,0.8566666666666668,0.8566666666666666,0.7133333333333334,0.853411596337577
openbmi,29,n25,ann_sew_ce,0.8133333333333334,0.8133333333333335,0.6266666666666667,0.8097432788471662
openbmi,29,n25,ann_sew_equal,0.7999999999999999,0.7999999999999999,0.6,0.7931650266804221
openbmi,29,n25,gru_stat,0.9,0.8999999999999999,0.8000000000000002,0.8990954054013572
openbmi,29,n25,sew_clif_ce,0.9,0.9,0.8000000000000002,0.8993277920475801
openbmi,29,n25,sew_clif_equal,0.8733333333333334,0.8733333333333334,0.7466666666666667,0.8700231332476299
openbmi,29,n25,soft_clif_exact,0.91,0.91,0.82,0.9093083451636085
openbmi,29,n25,tcn_stat,0.88,0.8799999999999999,0.7600000000000001,0.8785214226805188
openbmi,30,all,ann_sew_ce,0.7366666666666667,0.7366666666666667,0.47333333333333333,0.735987210921751
openbmi,30,all,ann_sew_equal,0.7200000000000001,0.7200000000000001,0.44,0.7173833111333111
openbmi,30,all,gru_stat,0.6999999999999998,0.6999999999999998,0.3999999999999999,0.6947336671941274
openbmi,30,all,sew_clif_ce,0.7066666666666667,0.7066666666666667,0.41333333333333333,0.7055528992863156
openbmi,30,all,sew_clif_equal,0.73,0.73,0.45999999999999996,0.7295559129847823
openbmi,30,all,soft_clif_exact,0.6766666666666666,0.6766666666666667,0.3533333333333333,0.6677793120021315
openbmi,30,all,tcn_stat,0.7200000000000001,0.7200000000000001,0.44,0.7185296070226914
openbmi,30,n25,ann_sew_ce,0.6966666666666667,0.6966666666666667,0.3933333333333333,0.6929555961800419
openbmi,30,n25,ann_sew_equal,0.7166666666666667,0.7166666666666667,0.4333333333333333,0.7108051225023703
openbmi,30,n25,gru_stat,0.7066666666666667,0.7066666666666667,0.41333333333333333,0.7008250122554894
openbmi,30,n25,sew_clif_ce,0.71,0.71,0.42,0.7092107310379058
openbmi,30,n25,sew_clif_equal,0.7266666666666666,0.7266666666666666,0.4533333333333333,0.7234442368008812
openbmi,30,n25,soft_clif_exact,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6594884241907439
openbmi,30,n25,tcn_stat,0.6966666666666667,0.6966666666666667,0.3933333333333333,0.6945967548268678
openbmi,31,all,ann_sew_ce,0.6066666666666666,0.6066666666666666,0.2133333333333333,0.5931152745857299
openbmi,31,all,ann_sew_equal,0.6366666666666667,0.6366666666666666,0.2733333333333334,0.633523059758751
openbmi,31,all,gru_stat,0.6533333333333333,0.6533333333333333,0.30666666666666664,0.6311851690934321
openbmi,31,all,sew_clif_ce,0.6266666666666667,0.6266666666666667,0.2533333333333334,0.5836780106992251
openbmi,31,all,sew_clif_equal,0.65,0.65,0.30000000000000004,0.6253589078125378
openbmi,31,all,soft_clif_exact,0.63,0.6299999999999999,0.26,0.597528447795267
openbmi,31,all,tcn_stat,0.6833333333333332,0.6833333333333332,0.3666666666666667,0.6688930534239317
openbmi,31,n25,ann_sew_ce,0.5666666666666667,0.5666666666666667,0.1333333333333333,0.5256818660213868
openbmi,31,n25,ann_sew_equal,0.55,0.55,0.10000000000000002,0.528799358169064
openbmi,31,n25,gru_stat,0.65,0.65,0.3,0.6355503600548358
openbmi,31,n25,sew_clif_ce,0.6,0.6,0.19999999999999996,0.5376865779919592
openbmi,31,n25,sew_clif_equal,0.6233333333333334,0.6233333333333332,0.24666666666666667,0.5818312014996794
openbmi,31,n25,soft_clif_exact,0.6533333333333333,0.6533333333333333,0.3066666666666667,0.6337502516773496
openbmi,31,n25,tcn_stat,0.66,0.66,0.32,0.6412163925696939
openbmi,32,all,ann_sew_ce,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8331061989705816
openbmi,32,all,ann_sew_equal,0.79,0.79,0.58,0.7893392482845879
openbmi,32,all,gru_stat,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.9633296662999632
openbmi,32,all,sew_clif_ce,0.9666666666666667,0.9666666666666667,0.9333333333333332,0.9666586634653861
openbmi,32,all,sew_clif_equal,0.9666666666666667,0.9666666666666667,0.9333333333333332,0.9666506530544957
openbmi,32,all,soft_clif_exact,0.9433333333333334,0.9433333333333334,0.8866666666666667,0.943234123743951
openbmi,32,all,tcn_stat,0.9533333333333335,0.9533333333333333,0.9066666666666666,0.9532491372561119
openbmi,32,n25,ann_sew_ce,0.7733333333333334,0.7733333333333334,0.5466666666666667,0.7732399209960699
openbmi,32,n25,ann_sew_equal,0.79,0.79,0.58,0.7896339691539364
openbmi,32,n25,gru_stat,0.9366666666666666,0.9366666666666665,0.8733333333333334,0.9366041867344629
openbmi,32,n25,sew_clif_ce,0.9433333333333334,0.9433333333333334,0.8866666666666667,0.943311658096582
openbmi,32,n25,sew_clif_equal,0.9400000000000001,0.94,0.88,0.9398734326396219
openbmi,32,n25,soft_clif_exact,0.9366666666666666,0.9366666666666665,0.8733333333333334,0.9364782772970145
openbmi,32,n25,tcn_stat,0.9333333333333332,0.9333333333333332,0.8666666666666667,0.9330966068552137
openbmi,33,all,ann_sew_ce,0.8366666666666666,0.8366666666666666,0.6733333333333332,0.8358577301126887
openbmi,33,all,ann_sew_equal,0.85,0.85,0.7000000000000001,0.8495500472050009
openbmi,33,all,gru_stat,0.9566666666666667,0.9566666666666667,0.9133333333333334,0.9566028516669826
openbmi,33,all,sew_clif_ce,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.9633029577046693
openbmi,33,all,sew_clif_equal,0.9500000000000001,0.9499999999999998,0.9,0.9498238994640223
openbmi,33,all,soft_clif_exact,0.9666666666666667,0.9666666666666667,0.9333333333333332,0.9666513229918398
openbmi,33,all,tcn_stat,0.9500000000000001,0.9499999999999998,0.9,0.9499415204678362
openbmi,33,n25,ann_sew_ce,0.8466666666666667,0.8466666666666667,0.6933333333333334,0.8446213401235889
openbmi,33,n25,ann_sew_equal,0.8466666666666667,0.8466666666666667,0.6933333333333334,0.8447340565206541
openbmi,33,n25,gru_stat,0.96,0.96,0.9199999999999999,0.9599899965986994
openbmi,33,n25,sew_clif_ce,0.96,0.96,0.9199999999999999,0.9599439134628209
openbmi,33,n25,sew_clif_equal,0.9633333333333333,0.9633333333333333,0.9266666666666666,0.9633036292440152
openbmi,33,n25,soft_clif_exact,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9165332286041171
