dataset,subject,seed,budget,variant,experiment,accuracy,balanced_accuracy,kappa,macro_f1
openbmi,51,2,all,ann_sew_ce,RECOVERED_PARENT,0.47,0.47,-0.06000000000000005,0.4608890245142916
openbmi,51,2,all,sew_clif_ce,RECOVERED_PARENT,0.51,0.51,0.020000000000000018,0.5087719298245614
openbmi,52,0,n25,soft_clif_exact,REV-E1,0.69,0.69,0.3799999999999999,0.6756982948007114
openbmi,52,0,all,soft_clif_exact,REV-E1,0.72,0.72,0.43999999999999995,0.7181964573268922
openbmi,52,0,n25,gru_stat,REV-E2,0.65,0.6499999999999999,0.30000000000000004,0.6395839769333744
openbmi,52,0,all,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,52,0,n25,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.72
openbmi,52,0,all,tcn_stat,REV-E2,0.74,0.74,0.48,0.7395833333333335
openbmi,52,0,n25,ann_sew_equal,REV-E3,0.51,0.51,0.020000000000000018,0.5075871771681238
openbmi,52,0,all,ann_sew_equal,REV-E3,0.53,0.53,0.06000000000000005,0.512397551613238
openbmi,52,0,n25,sew_clif_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6828644501278773
openbmi,52,0,all,sew_clif_equal,REV-E3,0.7,0.7,0.3999999999999999,0.7
openbmi,52,0,n25,ann_sew_ce,RECOVERED_PARENT,0.46,0.45999999999999996,-0.07999999999999996,0.4591346153846153
openbmi,52,0,n25,sew_clif_ce,RECOVERED_PARENT,0.77,0.77,0.54,0.769792813532179
openbmi,52,0,all,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.5689223057644109
openbmi,52,0,all,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,52,1,n25,soft_clif_exact,REV-E1,0.71,0.71,0.41999999999999993,0.7064480210547626
openbmi,52,1,all,soft_clif_exact,REV-E1,0.73,0.73,0.45999999999999996,0.72997299729973
openbmi,52,1,n25,gru_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6353496353496353
openbmi,52,1,all,gru_stat,REV-E2,0.75,0.75,0.5,0.7442455242966751
openbmi,52,1,n25,tcn_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6353496353496353
openbmi,52,1,all,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7159090909090909
openbmi,52,1,n25,ann_sew_equal,REV-E3,0.59,0.5900000000000001,0.17999999999999994,0.5879811074263892
openbmi,52,1,all,ann_sew_equal,REV-E3,0.65,0.65,0.30000000000000004,0.6496847162446201
openbmi,52,1,n25,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7013695808876532
openbmi,52,1,all,sew_clif_equal,REV-E3,0.7,0.7,0.3999999999999999,0.6940024479804162
openbmi,52,1,n25,ann_sew_ce,RECOVERED_PARENT,0.63,0.63,0.26,0.6290726817042607
openbmi,52,1,n25,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.6938021328265231
openbmi,52,1,all,ann_sew_ce,RECOVERED_PARENT,0.61,0.61,0.21999999999999997,0.6068152031454783
openbmi,52,1,all,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7033248081841432
openbmi,52,2,n25,soft_clif_exact,REV-E1,0.61,0.61,0.21999999999999997,0.5623386825272136
openbmi,52,2,all,soft_clif_exact,REV-E1,0.75,0.75,0.5,0.7406369955389562
openbmi,52,2,n25,gru_stat,REV-E2,0.66,0.66,0.32000000000000006,0.6212121212121211
openbmi,52,2,all,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.6906666666666665
openbmi,52,2,n25,tcn_stat,REV-E2,0.66,0.6599999999999999,0.32000000000000006,0.6263736263736264
openbmi,52,2,all,tcn_stat,REV-E2,0.67,0.67,0.3400000000000001,0.648
openbmi,52,2,n25,ann_sew_equal,REV-E3,0.62,0.62,0.24,0.6072757337742869
openbmi,52,2,all,ann_sew_equal,REV-E3,0.56,0.56,0.1200000000000001,0.548440065681445
openbmi,52,2,n25,sew_clif_equal,REV-E3,0.68,0.6799999999999999,0.3600000000000001,0.6527777777777779
openbmi,52,2,all,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.69662098545873
openbmi,52,2,n25,ann_sew_ce,RECOVERED_PARENT,0.6,0.6000000000000001,0.19999999999999996,0.5993589743589743
openbmi,52,2,n25,sew_clif_ce,RECOVERED_PARENT,0.66,0.6599999999999999,0.32000000000000006,0.6310763888888888
openbmi,52,2,all,ann_sew_ce,RECOVERED_PARENT,0.6,0.6,0.19999999999999996,0.5894909688013137
openbmi,52,2,all,sew_clif_ce,RECOVERED_PARENT,0.72,0.72,0.43999999999999995,0.7028862478777589
openbmi,53,0,n25,soft_clif_exact,REV-E1,0.61,0.61,0.21999999999999997,0.5793334052421528
openbmi,53,0,all,soft_clif_exact,REV-E1,0.68,0.6799999999999999,0.3600000000000001,0.6767676767676767
openbmi,53,0,n25,gru_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6783898744683057
openbmi,53,0,all,gru_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6980676328502415
openbmi,53,0,n25,tcn_stat,REV-E2,0.75,0.75,0.5,0.7487689679429204
openbmi,53,0,all,tcn_stat,REV-E2,0.73,0.73,0.45999999999999996,0.7297567811029926
openbmi,53,0,n25,ann_sew_equal,REV-E3,0.72,0.72,0.43999999999999995,0.7189883580891208
openbmi,53,0,all,ann_sew_equal,REV-E3,0.63,0.63,0.26,0.6053333333333333
openbmi,53,0,n25,sew_clif_equal,REV-E3,0.73,0.73,0.45999999999999996,0.7266929851199515
openbmi,53,0,all,sew_clif_equal,REV-E3,0.72,0.72,0.43999999999999995,0.7198879551820727
openbmi,53,0,n25,ann_sew_ce,RECOVERED_PARENT,0.69,0.69,0.3799999999999999,0.6807743795695602
openbmi,53,0,n25,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.6991389148251893
openbmi,53,0,all,ann_sew_ce,RECOVERED_PARENT,0.68,0.68,0.3600000000000001,0.6753246753246753
openbmi,53,0,all,sew_clif_ce,RECOVERED_PARENT,0.74,0.74,0.48,0.7398959583833533
openbmi,53,1,n25,soft_clif_exact,REV-E1,0.69,0.69,0.3799999999999999,0.6846709388668497
openbmi,53,1,all,soft_clif_exact,REV-E1,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,53,1,n25,gru_stat,REV-E2,0.66,0.6599999999999999,0.32000000000000006,0.6594551282051282
openbmi,53,1,all,gru_stat,REV-E2,0.7,0.7,0.3999999999999999,0.6956168831168832
openbmi,53,1,n25,tcn_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6862030569895738
openbmi,53,1,all,tcn_stat,REV-E2,0.69,0.69,0.3799999999999999,0.6897207486738064
openbmi,53,1,n25,ann_sew_equal,REV-E3,0.6,0.6,0.19999999999999996,0.5920032639738881
openbmi,53,1,all,ann_sew_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6846709388668497
openbmi,53,1,n25,sew_clif_equal,REV-E3,0.65,0.65,0.30000000000000004,0.6496847162446201
openbmi,53,1,all,sew_clif_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,53,1,n25,ann_sew_ce,RECOVERED_PARENT,0.65,0.6499999999999999,0.30000000000000004,0.6482765551200884
openbmi,53,1,n25,sew_clif_ce,RECOVERED_PARENT,0.73,0.73,0.45999999999999996,0.7253585596582239
openbmi,53,1,all,ann_sew_ce,RECOVERED_PARENT,0.66,0.66,0.32000000000000006,0.6550324675324675
openbmi,53,1,all,sew_clif_ce,RECOVERED_PARENT,0.74,0.74,0.48,0.7398959583833533
openbmi,53,2,n25,soft_clif_exact,REV-E1,0.73,0.73,0.45999999999999996,0.7198879551820727
openbmi,53,2,all,soft_clif_exact,REV-E1,0.68,0.6799999999999999,0.3600000000000001,0.6736026111791106
openbmi,53,2,n25,gru_stat,REV-E2,0.75,0.75,0.5,0.7442455242966751
openbmi,53,2,all,gru_stat,REV-E2,0.71,0.71,0.41999999999999993,0.7092731829573935
openbmi,53,2,n25,tcn_stat,REV-E2,0.73,0.73,0.45999999999999996,0.7253585596582239
openbmi,53,2,all,tcn_stat,REV-E2,0.72,0.72,0.43999999999999995,0.7171717171717171
openbmi,53,2,n25,ann_sew_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6807743795695602
openbmi,53,2,all,ann_sew_equal,REV-E3,0.72,0.72,0.43999999999999995,0.7159090909090909
openbmi,53,2,n25,sew_clif_equal,REV-E3,0.69,0.69,0.3799999999999999,0.6846709388668497
openbmi,53,2,all,sew_clif_equal,REV-E3,0.71,0.71,0.41999999999999993,0.7097387648883996
openbmi,53,2,n25,ann_sew_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.69662098545873
openbmi,53,2,n25,sew_clif_ce,RECOVERED_PARENT,0.71,0.71,0.41999999999999993,0.7099709970997101
openbmi,53,2,all,ann_sew_ce,RECOVERED_PARENT,0.73,0.73,0.45999999999999996,0.7266929851199515
openbmi,53,2,all,sew_clif_ce,RECOVERED_PARENT,0.74,0.74,0.48,0.7383252818035426
openbmi,54,0,n25,soft_clif_exact,REV-E1,0.52,0.52,0.040000000000000036,0.5182657567242072
openbmi,54,0,all,soft_clif_exact,REV-E1,0.56,0.5599999999999999,0.1200000000000001,0.528099528099528
openbmi,54,0,n25,gru_stat,REV-E2,0.56,0.56,0.1200000000000001,0.5598239295718288
openbmi,54,0,all,gru_stat,REV-E2,0.56,0.56,0.1200000000000001,0.56
openbmi,54,0,n25,tcn_stat,REV-E2,0.52,0.52,0.040000000000000036,0.5039272426622571
openbmi,54,0,all,tcn_stat,REV-E2,0.54,0.54,0.08000000000000007,0.5118845500848896
openbmi,54,0,n25,ann_sew_equal,REV-E3,0.46,0.45999999999999996,-0.07999999999999996,0.4521103896103896
openbmi,54,0,all,ann_sew_equal,REV-E3,0.51,0.51,0.020000000000000018,0.45011783189316573
openbmi,54,0,n25,sew_clif_equal,REV-E3,0.57,0.5700000000000001,0.1399999999999999,0.5664885573142453
openbmi,54,0,all,sew_clif_equal,REV-E3,0.53,0.53,0.06000000000000005,0.5037482842360891
openbmi,54,0,n25,ann_sew_ce,RECOVERED_PARENT,0.48,0.48,-0.040000000000000036,0.4781212364512244
openbmi,54,0,n25,sew_clif_ce,RECOVERED_PARENT,0.58,0.5800000000000001,0.15999999999999992,0.5772946859903382
openbmi,54,0,all,ann_sew_ce,RECOVERED_PARENT,0.5,0.5,0.0,0.46943972835314096
openbmi,54,0,all,sew_clif_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.529239460194581
openbmi,54,1,n25,soft_clif_exact,REV-E1,0.53,0.53,0.06000000000000005,0.5160127690248172
openbmi,54,1,all,soft_clif_exact,REV-E1,0.56,0.56,0.1200000000000001,0.5555555555555556
openbmi,54,1,n25,gru_stat,REV-E2,0.59,0.59,0.17999999999999994,0.5805626598465473
openbmi,54,1,all,gru_stat,REV-E2,0.55,0.55,0.10000000000000009,0.529239460194581
openbmi,54,1,n25,tcn_stat,REV-E2,0.58,0.5800000000000001,0.15999999999999992,0.5757575757575757
openbmi,54,1,all,tcn_stat,REV-E2,0.59,0.59,0.17999999999999994,0.58497823666363
openbmi,54,1,n25,ann_sew_equal,REV-E3,0.62,0.62,0.24,0.6072757337742869
openbmi,54,1,all,ann_sew_equal,REV-E3,0.59,0.5900000000000001,0.17999999999999994,0.5866518802298619
openbmi,54,1,n25,sew_clif_equal,REV-E3,0.59,0.59,0.17999999999999994,0.5899589958995899
openbmi,54,1,all,sew_clif_equal,REV-E3,0.61,0.61,0.21999999999999997,0.6010230179028133
openbmi,54,1,n25,ann_sew_ce,RECOVERED_PARENT,0.58,0.58,0.15999999999999992,0.5716034271725826
openbmi,54,1,n25,sew_clif_ce,RECOVERED_PARENT,0.53,0.53,0.06000000000000005,0.5299529952995299
openbmi,54,1,all,ann_sew_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.5477841422972565
openbmi,54,1,all,sew_clif_ce,RECOVERED_PARENT,0.62,0.62,0.24,0.6175523349436394
openbmi,54,2,n25,soft_clif_exact,REV-E1,0.59,0.59,0.17999999999999994,0.58497823666363
openbmi,54,2,all,soft_clif_exact,REV-E1,0.59,0.59,0.17999999999999994,0.5899589958995899
openbmi,54,2,n25,gru_stat,REV-E2,0.57,0.5700000000000001,0.1399999999999999,0.5538956323270049
openbmi,54,2,all,gru_stat,REV-E2,0.57,0.5700000000000001,0.1399999999999999,0.567882624861823
openbmi,54,2,n25,tcn_stat,REV-E2,0.61,0.61,0.21999999999999997,0.5882166613873931
openbmi,54,2,all,tcn_stat,REV-E2,0.55,0.55,0.10000000000000009,0.5477841422972565
openbmi,54,2,n25,ann_sew_equal,REV-E3,0.57,0.5700000000000001,0.1399999999999999,0.567882624861823
openbmi,54,2,all,ann_sew_equal,REV-E3,0.5,0.5,0.0,0.4981934965877158
openbmi,54,2,n25,sew_clif_equal,REV-E3,0.67,0.6699999999999999,0.3400000000000001,0.667305171892328
openbmi,54,2,all,sew_clif_equal,REV-E3,0.52,0.52,0.040000000000000036,0.5192307692307692
openbmi,54,2,n25,ann_sew_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.5444883085332524
openbmi,54,2,n25,sew_clif_ce,RECOVERED_PARENT,0.56,0.56,0.1200000000000001,0.5555555555555556
openbmi,54,2,all,ann_sew_ce,RECOVERED_PARENT,0.57,0.5700000000000001,0.1399999999999999,0.56995699569957
openbmi,54,2,all,sew_clif_ce,RECOVERED_PARENT,0.59,0.5900000000000001,0.17999999999999994,0.5889724310776943
bnci2014_004,1,0,n25,soft_clif_exact,REV-E1,0.65625,0.65625,0.3125,0.6518436461465421
bnci2014_004,1,0,all,soft_clif_exact,REV-E1,0.68125,0.68125,0.36250000000000004,0.6732732732732734
bnci2014_004,1,0,n25,gru_stat,REV-E2,0.690625,0.690625,0.3812500000000001,0.6890184645286686
bnci2014_004,1,0,all,gru_stat,REV-E2,0.6875,0.6875,0.375,0.6825396825396826
bnci2014_004,1,0,n25,tcn_stat,REV-E2,0.6875,0.6875,0.375,0.6854233022688845
bnci2014_004,1,0,all,tcn_stat,REV-E2,0.678125,0.678125,0.35624999999999996,0.6716313823163138
bnci2014_004,1,0,n25,ann_sew_equal,REV-E3,0.540625,0.540625,0.08125000000000004,0.5368209612146634
bnci2014_004,1,0,n50,ann_sew_equal,REV-E3,0.61875,0.61875,0.23750000000000004,0.6126984126984127
bnci2014_004,1,0,n100,ann_sew_equal,REV-E3,0.64375,0.64375,0.2875000000000001,0.6428571428571428
bnci2014_004,1,0,all,ann_sew_equal,REV-E3,0.675,0.675,0.3500000000000001,0.6675191815856778
bnci2014_004,1,0,n25,sew_clif_equal,REV-E3,0.64375,0.64375,0.2875000000000001,0.6396823515467583
bnci2014_004,1,0,n50,sew_clif_equal,REV-E3,0.6625,0.6625000000000001,0.32499999999999996,0.6616541353383458
bnci2014_004,1,0,n100,sew_clif_equal,REV-E3,0.68125,0.68125,0.36250000000000004,0.6766908356115535
bnci2014_004,1,0,all,sew_clif_equal,REV-E3,0.7,0.7,0.3999999999999999,0.6924924924924925
bnci2014_004,1,0,n25,ann_sew_ce,RECOVERED_PARENT,0.55,0.55,0.10000000000000009,0.5488721804511277
bnci2014_004,1,0,n25,sew_clif_ce,RECOVERED_PARENT,0.696875,0.696875,0.39375000000000004,0.6968009768009769
bnci2014_004,1,0,all,ann_sew_ce,RECOVERED_PARENT,0.6625,0.6625,0.32499999999999996,0.6565841249652213
bnci2014_004,1,0,all,sew_clif_ce,RECOVERED_PARENT,0.671875,0.671875,0.34375,0.6618867924528302
bnci2014_004,1,0,n50,ann_sew_ce,RECOVERED_PARENT,0.63125,0.63125,0.26249999999999996,0.6294988029357511
bnci2014_004,1,0,n50,sew_clif_ce,RECOVERED_PARENT,0.675,0.675,0.3500000000000001,0.6739684156902699
bnci2014_004,1,0,n100,ann_sew_ce,RECOVERED_PARENT,0.653125,0.653125,0.3062499999999999,0.6502525625498479
bnci2014_004,1,0,n100,sew_clif_ce,RECOVERED_PARENT,0.70625,0.70625,0.4125000000000001,0.7042979041327514
bnci2014_004,1,1,n25,soft_clif_exact,REV-E1,0.59375,0.59375,0.1875,0.5745377188676157
bnci2014_004,1,1,all,soft_clif_exact,REV-E1,0.646875,0.646875,0.29374999999999996,0.6186900907930951
bnci2014_004,1,1,n25,gru_stat,REV-E2,0.625,0.625,0.25,0.609375
bnci2014_004,1,1,all,gru_stat,REV-E2,0.634375,0.634375,0.26875000000000004,0.6186401833460657
bnci2014_004,1,1,n25,tcn_stat,REV-E2,0.621875,0.621875,0.2437499999999999,0.6161738320165744
bnci2014_004,1,1,all,tcn_stat,REV-E2,0.65,0.6499999999999999,0.30000000000000004,0.645513530621934
bnci2014_004,1,1,n25,ann_sew_equal,REV-E3,0.584375,0.5843750000000001,0.16874999999999996,0.5781084269273089
bnci2014_004,1,1,n50,ann_sew_equal,REV-E3,0.59375,0.59375,0.1875,0.5885424909004588
bnci2014_004,1,1,n100,ann_sew_equal,REV-E3,0.653125,0.653125,0.3062499999999999,0.6461270236612702
bnci2014_004,1,1,all,ann_sew_equal,REV-E3,0.65625,0.65625,0.3125,0.6461742591773552
bnci2014_004,1,1,n25,sew_clif_equal,REV-E3,0.59375,0.59375,0.1875,0.5745377188676157
bnci2014_004,1,1,n50,sew_clif_equal,REV-E3,0.6375,0.6375,0.2749999999999999,0.6203567337587956
bnci2014_004,1,1,n100,sew_clif_equal,REV-E3,0.6375,0.6375,0.2749999999999999,0.623361337716628
bnci2014_004,1,1,all,sew_clif_equal,REV-E3,0.64375,0.64375,0.2875000000000001,0.632495164410058
bnci2014_004,1,1,n25,ann_sew_ce,RECOVERED_PARENT,0.56875,0.56875,0.13749999999999996,0.5625817187685724
bnci2014_004,1,1,n25,sew_clif_ce,RECOVERED_PARENT,0.584375,0.584375,0.16874999999999996,0.566488413547237
bnci2014_004,1,1,all,ann_sew_ce,RECOVERED_PARENT,0.696875,0.696875,0.39375000000000004,0.6907596513075965
bnci2014_004,1,1,all,sew_clif_ce,RECOVERED_PARENT,0.690625,0.690625,0.3812500000000001,0.687299503508997
bnci2014_004,1,1,n50,ann_sew_ce,RECOVERED_PARENT,0.603125,0.603125,0.20625000000000004,0.5988589590468951
bnci2014_004,1,1,n50,sew_clif_ce,RECOVERED_PARENT,0.6375,0.6375,0.2749999999999999,0.6170195204490116
bnci2014_004,1,1,n100,ann_sew_ce,RECOVERED_PARENT,0.70625,0.70625,0.4125000000000001,0.7011009976549147
bnci2014_004,1,1,n100,sew_clif_ce,RECOVERED_PARENT,0.671875,0.671875,0.34375,0.6633232797923827
bnci2014_004,1,2,n25,soft_clif_exact,REV-E1,0.6,0.6,0.19999999999999996,0.5586016638648217
bnci2014_004,1,2,all,soft_clif_exact,REV-E1,0.7,0.7,0.3999999999999999,0.690522243713733
bnci2014_004,1,2,n25,gru_stat,REV-E2,0.625,0.625,0.25,0.5807127882599581
bnci2014_004,1,2,all,gru_stat,REV-E2,0.6625,0.6625,0.32499999999999996,0.6465390279823269
bnci2014_004,1,2,n25,tcn_stat,REV-E2,0.628125,0.628125,0.2562500000000001,0.611075364361512
bnci2014_004,1,2,all,tcn_stat,REV-E2,0.65,0.65,0.30000000000000004,0.6363488777953651
bnci2014_004,1,2,n25,ann_sew_equal,REV-E3,0.540625,0.540625,0.08125000000000004,0.5244594061808145
bnci2014_004,1,2,n50,ann_sew_equal,REV-E3,0.6375,0.6375,0.2749999999999999,0.6360784313725489
bnci2014_004,1,2,n100,ann_sew_equal,REV-E3,0.684375,0.684375,0.3687499999999999,0.6830098372875372
bnci2014_004,1,2,all,ann_sew_equal,REV-E3,0.646875,0.6468750000000001,0.29374999999999996,0.6439508069201154
bnci2014_004,1,2,n25,sew_clif_equal,REV-E3,0.609375,0.609375,0.21875,0.5733378843958997
bnci2014_004,1,2,n50,sew_clif_equal,REV-E3,0.68125,0.68125,0.36250000000000004,0.6732732732732734
bnci2014_004,1,2,n100,sew_clif_equal,REV-E3,0.671875,0.671875,0.34375,0.6683479582671181
bnci2014_004,1,2,all,sew_clif_equal,REV-E3,0.653125,0.653125,0.3062499999999999,0.6409183271161253
bnci2014_004,1,2,n25,ann_sew_ce,RECOVERED_PARENT,0.54375,0.54375,0.08749999999999991,0.5271255060728745
bnci2014_004,1,2,n25,sew_clif_ce,RECOVERED_PARENT,0.6,0.6,0.19999999999999996,0.5586016638648217
bnci2014_004,1,2,all,ann_sew_ce,RECOVERED_PARENT,0.709375,0.709375,0.41874999999999996,0.7054369450960596
bnci2014_004,1,2,all,sew_clif_ce,RECOVERED_PARENT,0.6375,0.6375,0.2749999999999999,0.6181698485845951
bnci2014_004,1,2,n50,ann_sew_ce,RECOVERED_PARENT,0.634375,0.634375,0.26875000000000004,0.634199958964739
bnci2014_004,1,2,n50,sew_clif_ce,RECOVERED_PARENT,0.684375,0.684375,0.3687499999999999,0.6761490596098158
bnci2014_004,1,2,n100,ann_sew_ce,RECOVERED_PARENT,0.6375,0.6375,0.2749999999999999,0.6372732958098812
bnci2014_004,1,2,n100,sew_clif_ce,RECOVERED_PARENT,0.6625,0.6625000000000001,0.32499999999999996,0.6581737616711506
bnci2014_004,2,0,n25,soft_clif_exact,REV-E1,0.5,0.5,0.0,0.3514658196016147
bnci2014_004,2,0,all,soft_clif_exact,REV-E1,0.5357142857142857,0.5357142857142857,0.0714285714285714,0.5310245310245311
bnci2014_004,2,0,n25,gru_stat,REV-E2,0.5071428571428571,0.5071428571428571,0.014285714285714235,0.45839874411302983
bnci2014_004,2,0,all,gru_stat,REV-E2,0.4714285714285714,0.4714285714285714,-0.05714285714285716,0.46871794871794875
bnci2014_004,2,0,n25,tcn_stat,REV-E2,0.4785714285714286,0.47857142857142854,-0.042857142857142816,0.4584282761909808
bnci2014_004,2,0,all,tcn_stat,REV-E2,0.46785714285714286,0.46785714285714286,-0.06428571428571428,0.46670757116744
bnci2014_004,2,0,n25,ann_sew_equal,REV-E3,0.4857142857142857,0.4857142857142857,-0.02857142857142858,0.4789081885856079
bnci2014_004,2,0,n50,ann_sew_equal,REV-E3,0.4857142857142857,0.48571428571428565,-0.02857142857142858,0.484029484029484
bnci2014_004,2,0,n100,ann_sew_equal,REV-E3,0.4714285714285714,0.4714285714285714,-0.05714285714285716,0.46923510425739023
bnci2014_004,2,0,all,ann_sew_equal,REV-E3,0.4857142857142857,0.4857142857142857,-0.02857142857142858,0.485478025624011
bnci2014_004,2,0,n25,sew_clif_equal,REV-E3,0.4857142857142857,0.48571428571428577,-0.02857142857142858,0.4726930320150659
bnci2014_004,2,0,n50,sew_clif_equal,REV-E3,0.5071428571428571,0.5071428571428571,0.014285714285714235,0.5067401960784313
bnci2014_004,2,0,n100,sew_clif_equal,REV-E3,0.475,0.475,-0.050000000000000044,0.4730575719168876
bnci2014_004,2,0,all,sew_clif_equal,REV-E3,0.4642857142857143,0.4642857142857143,-0.0714285714285714,0.4640396100250115
bnci2014_004,2,0,n25,ann_sew_ce,RECOVERED_PARENT,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.49534072170878557
bnci2014_004,2,0,n25,sew_clif_ce,RECOVERED_PARENT,0.5,0.5,0.0,0.4666666666666667
bnci2014_004,2,0,all,ann_sew_ce,RECOVERED_PARENT,0.48214285714285715,0.48214285714285715,-0.0357142857142857,0.4819776714513556
bnci2014_004,2,0,all,sew_clif_ce,RECOVERED_PARENT,0.4392857142857143,0.4392857142857143,-0.12142857142857144,0.43927856222655903
bnci2014_004,2,0,n50,ann_sew_ce,RECOVERED_PARENT,0.4392857142857143,0.4392857142857143,-0.12142857142857144,0.43922133918434514
bnci2014_004,2,0,n50,sew_clif_ce,RECOVERED_PARENT,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.4961136424551058
bnci2014_004,2,0,n100,ann_sew_ce,RECOVERED_PARENT,0.4714285714285714,0.4714285714285714,-0.05714285714285716,0.46683135196335757
bnci2014_004,2,0,n100,sew_clif_ce,RECOVERED_PARENT,0.4785714285714286,0.47857142857142854,-0.042857142857142816,0.4772645900465449
bnci2014_004,2,1,n25,soft_clif_exact,REV-E1,0.5357142857142857,0.5357142857142857,0.0714285714285714,0.5310245310245311
bnci2014_004,2,1,all,soft_clif_exact,REV-E1,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.5687663637763745
bnci2014_004,2,1,n25,gru_stat,REV-E2,0.5107142857142857,0.5107142857142857,0.021428571428571352,0.5038222245217369
bnci2014_004,2,1,all,gru_stat,REV-E2,0.4785714285714286,0.47857142857142854,-0.042857142857142816,0.47854482371549567
bnci2014_004,2,1,n25,tcn_stat,REV-E2,0.5142857142857142,0.5142857142857143,0.02857142857142847,0.5136653895274584
bnci2014_004,2,1,all,tcn_stat,REV-E2,0.4607142857142857,0.46071428571428574,-0.07857142857142863,0.46070740698223195
bnci2014_004,2,1,n25,ann_sew_equal,REV-E3,0.5,0.5,0.0,0.4993614303959132
bnci2014_004,2,1,n50,ann_sew_equal,REV-E3,0.5107142857142857,0.5107142857142857,0.021428571428571352,0.5106581112627725
bnci2014_004,2,1,n100,ann_sew_equal,REV-E3,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.4909681661702704
bnci2014_004,2,1,all,ann_sew_equal,REV-E3,0.4714285714285714,0.4714285714285714,-0.05714285714285716,0.47132067768932434
bnci2014_004,2,1,n25,sew_clif_equal,REV-E3,0.5392857142857143,0.5392857142857143,0.07857142857142851,0.5319727891156463
bnci2014_004,2,1,n50,sew_clif_equal,REV-E3,0.5071428571428571,0.5071428571428571,0.014285714285714235,0.5070422535211268
bnci2014_004,2,1,n100,sew_clif_equal,REV-E3,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.49170217970671165
bnci2014_004,2,1,all,sew_clif_equal,REV-E3,0.5142857142857142,0.5142857142857142,0.02857142857142847,0.5130683852488365
bnci2014_004,2,1,n25,ann_sew_ce,RECOVERED_PARENT,0.5428571428571428,0.5428571428571428,0.08571428571428563,0.5413595413595413
bnci2014_004,2,1,n25,sew_clif_ce,RECOVERED_PARENT,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.4963707568470871
bnci2014_004,2,1,all,ann_sew_ce,RECOVERED_PARENT,0.48928571428571427,0.4892857142857143,-0.021428571428571463,0.4892791999897958
bnci2014_004,2,1,all,sew_clif_ce,RECOVERED_PARENT,0.49642857142857144,0.49642857142857144,-0.0071428571428571175,0.4945654261243615
bnci2014_004,2,1,n50,ann_sew_ce,RECOVERED_PARENT,0.5142857142857142,0.5142857142857142,0.02857142857142847,0.5142857142857142
bnci2014_004,2,1,n50,sew_clif_ce,RECOVERED_PARENT,0.5178571428571429,0.5178571428571429,0.03571428571428581,0.5126290952694078
bnci2014_004,2,1,n100,ann_sew_ce,RECOVERED_PARENT,0.48928571428571427,0.4892857142857143,-0.021428571428571463,0.48639669569902133
bnci2014_004,2,1,n100,sew_clif_ce,RECOVERED_PARENT,0.5107142857142857,0.5107142857142857,0.021428571428571352,0.5029478458049886
bnci2014_004,2,2,n25,soft_clif_exact,REV-E1,0.5142857142857142,0.5142857142857142,0.02857142857142847,0.46872035269825324
bnci2014_004,2,2,all,soft_clif_exact,REV-E1,0.5214285714285715,0.5214285714285714,0.04285714285714293,0.5202291442892947
bnci2014_004,2,2,n25,gru_stat,REV-E2,0.5285714285714286,0.5285714285714285,0.05714285714285716,0.5284751990202081
bnci2014_004,2,2,all,gru_stat,REV-E2,0.48928571428571427,0.4892857142857143,-0.021428571428571463,0.4892270796392443
