dataset,subject,seed,budget,variant,layer,firing_rate,event_sparsity,events,denominator_elements,denominator_definition,total_events_all_layers
openbmi,53,0,all,sew_clif_equal,0,0.15924479166666666,0.8407552083333334,18345,115200,batch_x_channel_x_time,35572
openbmi,53,0,all,sew_clif_equal,1,0.018159722222222223,0.9818402777777778,2092,115200,batch_x_channel_x_time,35572
openbmi,53,0,all,sew_clif_equal,2,0.019053819444444446,0.9809461805555556,2195,115200,batch_x_channel_x_time,35572
openbmi,53,0,all,sew_clif_equal,3,0.11232638888888889,0.8876736111111111,12940,115200,batch_x_channel_x_time,35572
openbmi,53,1,n25,sew_clif_equal,0,0.15210069444444443,0.8478993055555556,17522,115200,batch_x_channel_x_time,33210
openbmi,53,1,n25,sew_clif_equal,1,0.014539930555555556,0.9854600694444444,1675,115200,batch_x_channel_x_time,33210
openbmi,53,1,n25,sew_clif_equal,2,0.016059027777777776,0.9839409722222222,1850,115200,batch_x_channel_x_time,33210
openbmi,53,1,n25,sew_clif_equal,3,0.10558159722222223,0.8944184027777777,12163,115200,batch_x_channel_x_time,33210
openbmi,53,1,all,sew_clif_equal,0,0.1658420138888889,0.8341579861111111,19105,115200,batch_x_channel_x_time,37542
openbmi,53,1,all,sew_clif_equal,1,0.016362847222222223,0.9836371527777777,1885,115200,batch_x_channel_x_time,37542
openbmi,53,1,all,sew_clif_equal,2,0.02526909722222222,0.9747309027777777,2911,115200,batch_x_channel_x_time,37542
openbmi,53,1,all,sew_clif_equal,3,0.11841145833333333,0.8815885416666667,13641,115200,batch_x_channel_x_time,37542
openbmi,53,2,n25,sew_clif_equal,0,0.17297743055555556,0.8270225694444444,19927,115200,batch_x_channel_x_time,38876
openbmi,53,2,n25,sew_clif_equal,1,0.016987847222222224,0.9830121527777778,1957,115200,batch_x_channel_x_time,38876
openbmi,53,2,n25,sew_clif_equal,2,0.025130208333333334,0.9748697916666667,2895,115200,batch_x_channel_x_time,38876
openbmi,53,2,n25,sew_clif_equal,3,0.12236979166666667,0.8776302083333334,14097,115200,batch_x_channel_x_time,38876
openbmi,53,2,all,sew_clif_equal,0,0.17139756944444445,0.8286024305555555,19745,115200,batch_x_channel_x_time,38778
openbmi,53,2,all,sew_clif_equal,1,0.019253472222222224,0.9807465277777778,2218,115200,batch_x_channel_x_time,38778
openbmi,53,2,all,sew_clif_equal,2,0.023845486111111112,0.9761545138888889,2747,115200,batch_x_channel_x_time,38778
openbmi,53,2,all,sew_clif_equal,3,0.12211805555555555,0.8778819444444445,14068,115200,batch_x_channel_x_time,38778
openbmi,54,0,n25,sew_clif_equal,0,0.1490451388888889,0.8509548611111111,17170,115200,batch_x_channel_x_time,36757
openbmi,54,0,n25,sew_clif_equal,1,0.02470486111111111,0.9752951388888889,2846,115200,batch_x_channel_x_time,36757
openbmi,54,0,n25,sew_clif_equal,2,0.029383680555555555,0.9706163194444445,3385,115200,batch_x_channel_x_time,36757
openbmi,54,0,n25,sew_clif_equal,3,0.1159375,0.8840625,13356,115200,batch_x_channel_x_time,36757
openbmi,54,0,all,sew_clif_equal,0,0.16121527777777778,0.8387847222222222,18572,115200,batch_x_channel_x_time,42892
openbmi,54,0,all,sew_clif_equal,1,0.034366319444444446,0.9656336805555555,3959,115200,batch_x_channel_x_time,42892
openbmi,54,0,all,sew_clif_equal,2,0.042395833333333334,0.9576041666666667,4884,115200,batch_x_channel_x_time,42892
openbmi,54,0,all,sew_clif_equal,3,0.13434895833333332,0.8656510416666667,15477,115200,batch_x_channel_x_time,42892
openbmi,54,1,n25,sew_clif_equal,0,0.16099826388888888,0.8390017361111111,18547,115200,batch_x_channel_x_time,35219
openbmi,54,1,n25,sew_clif_equal,1,0.011614583333333333,0.9883854166666667,1338,115200,batch_x_channel_x_time,35219
openbmi,54,1,n25,sew_clif_equal,2,0.02214409722222222,0.9778559027777778,2551,115200,batch_x_channel_x_time,35219
openbmi,54,1,n25,sew_clif_equal,3,0.11096354166666667,0.8890364583333333,12783,115200,batch_x_channel_x_time,35219
openbmi,54,1,all,sew_clif_equal,0,0.1560329861111111,0.8439670138888888,17975,115200,batch_x_channel_x_time,34218
openbmi,54,1,all,sew_clif_equal,1,0.013055555555555556,0.9869444444444444,1504,115200,batch_x_channel_x_time,34218
openbmi,54,1,all,sew_clif_equal,2,0.019644097222222223,0.9803559027777777,2263,115200,batch_x_channel_x_time,34218
openbmi,54,1,all,sew_clif_equal,3,0.10829861111111111,0.891701388888889,12476,115200,batch_x_channel_x_time,34218
openbmi,54,2,n25,sew_clif_equal,0,0.14350694444444445,0.8564930555555555,16532,115200,batch_x_channel_x_time,31387
openbmi,54,2,n25,sew_clif_equal,1,0.015512152777777777,0.9844878472222223,1787,115200,batch_x_channel_x_time,31387
openbmi,54,2,n25,sew_clif_equal,2,0.01365451388888889,0.9863454861111111,1573,115200,batch_x_channel_x_time,31387
openbmi,54,2,n25,sew_clif_equal,3,0.09978298611111111,0.9002170138888889,11495,115200,batch_x_channel_x_time,31387
openbmi,54,2,all,sew_clif_equal,0,0.16580729166666666,0.8341927083333334,19101,115200,batch_x_channel_x_time,38662
openbmi,54,2,all,sew_clif_equal,1,0.022335069444444446,0.9776649305555556,2573,115200,batch_x_channel_x_time,38662
openbmi,54,2,all,sew_clif_equal,2,0.025789930555555556,0.9742100694444444,2971,115200,batch_x_channel_x_time,38662
openbmi,54,2,all,sew_clif_equal,3,0.12167534722222222,0.8783246527777778,14017,115200,batch_x_channel_x_time,38662
bnci2014_004,1,0,n25,sew_clif_equal,0,0.1809787326388889,0.8190212673611111,66716,368640,batch_x_channel_x_time,155960
bnci2014_004,1,0,n25,sew_clif_equal,1,0.0368408203125,0.9631591796875,13581,368640,batch_x_channel_x_time,155960
bnci2014_004,1,0,n25,sew_clif_equal,2,0.05392795138888889,0.9460720486111112,19880,368640,batch_x_channel_x_time,155960
bnci2014_004,1,0,n25,sew_clif_equal,3,0.15132107204861112,0.8486789279513889,55783,368640,batch_x_channel_x_time,155960
bnci2014_004,1,0,n50,sew_clif_equal,0,0.17448187934027778,0.8255181206597222,64321,368640,batch_x_channel_x_time,145205
bnci2014_004,1,0,n50,sew_clif_equal,1,0.029679361979166666,0.9703206380208333,10941,368640,batch_x_channel_x_time,145205
bnci2014_004,1,0,n50,sew_clif_equal,2,0.04846733940972222,0.9515326605902777,17867,368640,batch_x_channel_x_time,145205
bnci2014_004,1,0,n50,sew_clif_equal,3,0.14126519097222223,0.8587348090277778,52076,368640,batch_x_channel_x_time,145205
bnci2014_004,1,0,n100,sew_clif_equal,0,0.1786404079861111,0.8213595920138889,65854,368640,batch_x_channel_x_time,139610
bnci2014_004,1,0,n100,sew_clif_equal,1,0.02475043402777778,0.9752495659722222,9124,368640,batch_x_channel_x_time,139610
bnci2014_004,1,0,n100,sew_clif_equal,2,0.039103190104166664,0.9608968098958334,14415,368640,batch_x_channel_x_time,139610
bnci2014_004,1,0,n100,sew_clif_equal,3,0.13622233072916667,0.8637776692708333,50217,368640,batch_x_channel_x_time,139610
bnci2014_004,1,0,all,sew_clif_equal,0,0.18107096354166666,0.8189290364583334,66750,368640,batch_x_channel_x_time,148411
bnci2014_004,1,0,all,sew_clif_equal,1,0.03155381944444444,0.9684461805555555,11632,368640,batch_x_channel_x_time,148411
bnci2014_004,1,0,all,sew_clif_equal,2,0.045515950520833334,0.9544840494791667,16779,368640,batch_x_channel_x_time,148411
bnci2014_004,1,0,all,sew_clif_equal,3,0.14444986979166666,0.8555501302083334,53250,368640,batch_x_channel_x_time,148411
bnci2014_004,1,1,n25,sew_clif_equal,0,0.18939344618055556,0.8106065538194445,69818,368640,batch_x_channel_x_time,175718
bnci2014_004,1,1,n25,sew_clif_equal,1,0.05319010416666667,0.9468098958333333,19608,368640,batch_x_channel_x_time,175718
bnci2014_004,1,1,n25,sew_clif_equal,2,0.06457790798611111,0.9354220920138889,23806,368640,batch_x_channel_x_time,175718
bnci2014_004,1,1,n25,sew_clif_equal,3,0.1695041232638889,0.8304958767361111,62486,368640,batch_x_channel_x_time,175718
bnci2014_004,1,1,n50,sew_clif_equal,0,0.19400770399305556,0.8059922960069444,71519,368640,batch_x_channel_x_time,194984
bnci2014_004,1,1,n50,sew_clif_equal,1,0.05917154947916667,0.9408284505208333,21813,368640,batch_x_channel_x_time,194984
bnci2014_004,1,1,n50,sew_clif_equal,2,0.08849283854166666,0.9115071614583333,32622,368640,batch_x_channel_x_time,194984
bnci2014_004,1,1,n50,sew_clif_equal,3,0.187255859375,0.812744140625,69030,368640,batch_x_channel_x_time,194984
bnci2014_004,1,1,n100,sew_clif_equal,0,0.1742621527777778,0.8257378472222222,64240,368640,batch_x_channel_x_time,156954
bnci2014_004,1,1,n100,sew_clif_equal,1,0.04143337673611111,0.9585666232638889,15274,368640,batch_x_channel_x_time,156954
bnci2014_004,1,1,n100,sew_clif_equal,2,0.057389322916666666,0.9426106770833333,21156,368640,batch_x_channel_x_time,156954
bnci2014_004,1,1,n100,sew_clif_equal,3,0.15268012152777777,0.8473198784722222,56284,368640,batch_x_channel_x_time,156954
bnci2014_004,1,1,all,sew_clif_equal,0,0.19502766927083334,0.8049723307291666,71895,368640,batch_x_channel_x_time,165921
bnci2014_004,1,1,all,sew_clif_equal,1,0.0364013671875,0.9635986328125,13419,368640,batch_x_channel_x_time,165921
bnci2014_004,1,1,all,sew_clif_equal,2,0.05755479600694444,0.9424452039930555,21217,368640,batch_x_channel_x_time,165921
bnci2014_004,1,1,all,sew_clif_equal,3,0.1611056857638889,0.8388943142361112,59390,368640,batch_x_channel_x_time,165921
bnci2014_004,1,2,n25,sew_clif_equal,0,0.157421875,0.842578125,58032,368640,batch_x_channel_x_time,114819
bnci2014_004,1,2,n25,sew_clif_equal,1,0.01755913628472222,0.9824408637152777,6473,368640,batch_x_channel_x_time,114819
bnci2014_004,1,2,n25,sew_clif_equal,2,0.023432074652777777,0.9765679253472223,8638,368640,batch_x_channel_x_time,114819
bnci2014_004,1,2,n25,sew_clif_equal,3,0.11305338541666667,0.8869466145833333,41676,368640,batch_x_channel_x_time,114819
bnci2014_004,1,2,n50,sew_clif_equal,0,0.1597900390625,0.8402099609375,58905,368640,batch_x_channel_x_time,119223
bnci2014_004,1,2,n50,sew_clif_equal,1,0.020342339409722222,0.9796576605902778,7499,368640,batch_x_channel_x_time,119223
bnci2014_004,1,2,n50,sew_clif_equal,2,0.026217990451388888,0.9737820095486112,9665,368640,batch_x_channel_x_time,119223
bnci2014_004,1,2,n50,sew_clif_equal,3,0.11706271701388889,0.8829372829861111,43154,368640,batch_x_channel_x_time,119223
bnci2014_004,1,2,n100,sew_clif_equal,0,0.1840847439236111,0.8159152560763889,67861,368640,batch_x_channel_x_time,154331
bnci2014_004,1,2,n100,sew_clif_equal,1,0.03263888888888889,0.9673611111111111,12032,368640,batch_x_channel_x_time,154331
bnci2014_004,1,2,n100,sew_clif_equal,2,0.05224066840277778,0.9477593315972223,19258,368640,batch_x_channel_x_time,154331
bnci2014_004,1,2,n100,sew_clif_equal,3,0.1496853298611111,0.8503146701388888,55180,368640,batch_x_channel_x_time,154331
bnci2014_004,1,2,all,sew_clif_equal,0,0.17520073784722223,0.8247992621527778,64586,368640,batch_x_channel_x_time,138342
bnci2014_004,1,2,all,sew_clif_equal,1,0.024571397569444445,0.9754286024305555,9058,368640,batch_x_channel_x_time,138342
bnci2014_004,1,2,all,sew_clif_equal,2,0.04014756944444445,0.9598524305555556,14800,368640,batch_x_channel_x_time,138342
bnci2014_004,1,2,all,sew_clif_equal,3,0.13535698784722222,0.8646430121527777,49898,368640,batch_x_channel_x_time,138342
bnci2014_004,2,0,n25,sew_clif_equal,0,0.19029327876984126,0.8097067212301587,61381,322560,batch_x_channel_x_time,161005
bnci2014_004,2,0,n25,sew_clif_equal,1,0.051277281746031744,0.9487227182539683,16540,322560,batch_x_channel_x_time,161005
bnci2014_004,2,0,n25,sew_clif_equal,2,0.08062065972222222,0.9193793402777778,26005,322560,batch_x_channel_x_time,161005
bnci2014_004,2,0,n25,sew_clif_equal,3,0.1769562251984127,0.8230437748015873,57079,322560,batch_x_channel_x_time,161005
bnci2014_004,2,0,n50,sew_clif_equal,0,0.1825799851190476,0.8174200148809524,58893,322560,batch_x_channel_x_time,133467
bnci2014_004,2,0,n50,sew_clif_equal,1,0.03453311011904762,0.9654668898809524,11139,322560,batch_x_channel_x_time,133467
bnci2014_004,2,0,n50,sew_clif_equal,2,0.04845920138888889,0.9515407986111111,15631,322560,batch_x_channel_x_time,133467
bnci2014_004,2,0,n50,sew_clif_equal,3,0.1482018849206349,0.8517981150793651,47804,322560,batch_x_channel_x_time,133467
bnci2014_004,2,0,n100,sew_clif_equal,0,0.18412698412698414,0.8158730158730159,59392,322560,batch_x_channel_x_time,133158
bnci2014_004,2,0,n100,sew_clif_equal,1,0.02962549603174603,0.970374503968254,9556,322560,batch_x_channel_x_time,133158
bnci2014_004,2,0,n100,sew_clif_equal,2,0.050703745039682536,0.9492962549603174,16355,322560,batch_x_channel_x_time,133158
bnci2014_004,2,0,n100,sew_clif_equal,3,0.14835999503968253,0.8516400049603174,47855,322560,batch_x_channel_x_time,133158
bnci2014_004,2,0,all,sew_clif_equal,0,0.1892981150793651,0.8107018849206349,61060,322560,batch_x_channel_x_time,173517
bnci2014_004,2,0,all,sew_clif_equal,1,0.05883866567460318,0.9411613343253968,18979,322560,batch_x_channel_x_time,173517
bnci2014_004,2,0,all,sew_clif_equal,2,0.09888392857142857,0.9011160714285714,31896,322560,batch_x_channel_x_time,173517
bnci2014_004,2,0,all,sew_clif_equal,3,0.19091641865079365,0.8090835813492063,61582,322560,batch_x_channel_x_time,173517
bnci2014_004,2,1,n25,sew_clif_equal,0,0.1767609126984127,0.8232390873015873,57016,322560,batch_x_channel_x_time,133771
bnci2014_004,2,1,n25,sew_clif_equal,1,0.0390718005952381,0.9609281994047619,12603,322560,batch_x_channel_x_time,133771
bnci2014_004,2,1,n25,sew_clif_equal,2,0.05028831845238095,0.9497116815476191,16221,322560,batch_x_channel_x_time,133771
bnci2014_004,2,1,n25,sew_clif_equal,3,0.14859561011904762,0.8514043898809524,47931,322560,batch_x_channel_x_time,133771
bnci2014_004,2,1,n50,sew_clif_equal,0,0.17704613095238095,0.822953869047619,57108,322560,batch_x_channel_x_time,131301
bnci2014_004,2,1,n50,sew_clif_equal,1,0.036746651785714284,0.9632533482142858,11853,322560,batch_x_channel_x_time,131301
bnci2014_004,2,1,n50,sew_clif_equal,2,0.04681299603174603,0.953187003968254,15100,322560,batch_x_channel_x_time,131301
bnci2014_004,2,1,n50,sew_clif_equal,3,0.14645337301587302,0.853546626984127,47240,322560,batch_x_channel_x_time,131301
bnci2014_004,2,1,n100,sew_clif_equal,0,0.19580543154761904,0.804194568452381,63159,322560,batch_x_channel_x_time,155425
bnci2014_004,2,1,n100,sew_clif_equal,1,0.0439484126984127,0.9560515873015873,14176,322560,batch_x_channel_x_time,155425
bnci2014_004,2,1,n100,sew_clif_equal,2,0.06947544642857142,0.9305245535714286,22410,322560,batch_x_channel_x_time,155425
bnci2014_004,2,1,n100,sew_clif_equal,3,0.17261904761904762,0.8273809523809523,55680,322560,batch_x_channel_x_time,155425
bnci2014_004,2,1,all,sew_clif_equal,0,0.1888702876984127,0.8111297123015873,60922,322560,batch_x_channel_x_time,179585
bnci2014_004,2,1,all,sew_clif_equal,1,0.06546999007936508,0.934530009920635,21118,322560,batch_x_channel_x_time,179585
bnci2014_004,2,1,all,sew_clif_equal,2,0.1046968005952381,0.8953031994047619,33771,322560,batch_x_channel_x_time,179585
bnci2014_004,2,1,all,sew_clif_equal,3,0.19771205357142857,0.8022879464285715,63774,322560,batch_x_channel_x_time,179585
bnci2014_004,2,2,n25,sew_clif_equal,0,0.18012772817460318,0.8198722718253968,58102,322560,batch_x_channel_x_time,152253
bnci2014_004,2,2,n25,sew_clif_equal,1,0.04972098214285714,0.9502790178571429,16038,322560,batch_x_channel_x_time,152253
bnci2014_004,2,2,n25,sew_clif_equal,2,0.07394283234126985,0.9260571676587301,23851,322560,batch_x_channel_x_time,152253
bnci2014_004,2,2,n25,sew_clif_equal,3,0.16822296626984126,0.8317770337301588,54262,322560,batch_x_channel_x_time,152253
bnci2014_004,2,2,n50,sew_clif_equal,0,0.1755828373015873,0.8244171626984127,56636,322560,batch_x_channel_x_time,129504
bnci2014_004,2,2,n50,sew_clif_equal,1,0.03088417658730159,0.9691158234126984,9962,322560,batch_x_channel_x_time,129504
bnci2014_004,2,2,n50,sew_clif_equal,2,0.05105716765873016,0.9489428323412699,16469,322560,batch_x_channel_x_time,129504
bnci2014_004,2,2,n50,sew_clif_equal,3,0.1439639136904762,0.8560360863095238,46437,322560,batch_x_channel_x_time,129504
bnci2014_004,2,2,n100,sew_clif_equal,0,0.16650855654761904,0.833491443452381,53709,322560,batch_x_channel_x_time,127880
bnci2014_004,2,2,n100,sew_clif_equal,1,0.03266679067460317,0.9673332093253968,10537,322560,batch_x_channel_x_time,127880
bnci2014_004,2,2,n100,sew_clif_equal,2,0.05461619543650793,0.945383804563492,17617,322560,batch_x_channel_x_time,127880
bnci2014_004,2,2,n100,sew_clif_equal,3,0.14266183035714286,0.8573381696428571,46017,322560,batch_x_channel_x_time,127880
bnci2014_004,2,2,all,sew_clif_equal,0,0.20398065476190477,0.7960193452380953,65796,322560,batch_x_channel_x_time,228007
bnci2014_004,2,2,all,sew_clif_equal,1,0.0986297123015873,0.9013702876984127,31814,322560,batch_x_channel_x_time,228007
bnci2014_004,2,2,all,sew_clif_equal,2,0.15862475198412698,0.841375248015873,51166,322560,batch_x_channel_x_time,228007
bnci2014_004,2,2,all,sew_clif_equal,3,0.24563182043650794,0.754368179563492,79231,322560,batch_x_channel_x_time,228007
bnci2014_004,3,0,n25,sew_clif_equal,0,0.1730441623263889,0.8269558376736111,63791,368640,batch_x_channel_x_time,145455
bnci2014_004,3,0,n25,sew_clif_equal,1,0.03405490451388889,0.9659450954861111,12554,368640,batch_x_channel_x_time,145455
bnci2014_004,3,0,n25,sew_clif_equal,2,0.04546712239583333,0.9545328776041667,16761,368640,batch_x_channel_x_time,145455
bnci2014_004,3,0,n25,sew_clif_equal,3,0.14200575086805556,0.8579942491319444,52349,368640,batch_x_channel_x_time,145455
bnci2014_004,3,0,n50,sew_clif_equal,0,0.18395453559027777,0.8160454644097223,67813,368640,batch_x_channel_x_time,162459
bnci2014_004,3,0,n50,sew_clif_equal,1,0.04013400607638889,0.9598659939236112,14795,368640,batch_x_channel_x_time,162459
bnci2014_004,3,0,n50,sew_clif_equal,2,0.05895182291666667,0.9410481770833333,21732,368640,batch_x_channel_x_time,162459
bnci2014_004,3,0,n50,sew_clif_equal,3,0.15765787760416666,0.8423421223958334,58119,368640,batch_x_channel_x_time,162459
bnci2014_004,3,0,n100,sew_clif_equal,0,0.19505208333333332,0.8049479166666667,71904,368640,batch_x_channel_x_time,195769
bnci2014_004,3,0,n100,sew_clif_equal,1,0.056925455729166664,0.9430745442708334,20985,368640,batch_x_channel_x_time,195769
bnci2014_004,3,0,n100,sew_clif_equal,2,0.0909695095486111,0.9090304904513888,33535,368640,batch_x_channel_x_time,195769
bnci2014_004,3,0,n100,sew_clif_equal,3,0.1881103515625,0.8118896484375,69345,368640,batch_x_channel_x_time,195769
bnci2014_004,3,0,all,sew_clif_equal,0,0.193310546875,0.806689453125,71262,368640,batch_x_channel_x_time,172207
bnci2014_004,3,0,all,sew_clif_equal,1,0.04145779079861111,0.9585422092013889,15283,368640,batch_x_channel_x_time,172207
bnci2014_004,3,0,all,sew_clif_equal,2,0.06526963975694444,0.9347303602430556,24061,368640,batch_x_channel_x_time,172207
bnci2014_004,3,0,all,sew_clif_equal,3,0.16710340711805555,0.8328965928819445,61601,368640,batch_x_channel_x_time,172207
bnci2014_004,3,1,n25,sew_clif_equal,0,0.17973361545138888,0.8202663845486111,66257,368640,batch_x_channel_x_time,172674
bnci2014_004,3,1,n25,sew_clif_equal,1,0.048665364583333336,0.9513346354166666,17940,368640,batch_x_channel_x_time,172674
bnci2014_004,3,1,n25,sew_clif_equal,2,0.0734130859375,0.9265869140625,27063,368640,batch_x_channel_x_time,172674
bnci2014_004,3,1,n25,sew_clif_equal,3,0.16659613715277777,0.8334038628472222,61414,368640,batch_x_channel_x_time,172674
bnci2014_004,3,1,n50,sew_clif_equal,0,0.16100260416666667,0.8389973958333333,59352,368640,batch_x_channel_x_time,139159
bnci2014_004,3,1,n50,sew_clif_equal,1,0.03204481336805556,0.9679551866319445,11813,368640,batch_x_channel_x_time,139159
bnci2014_004,3,1,n50,sew_clif_equal,2,0.04826388888888889,0.9517361111111111,17792,368640,batch_x_channel_x_time,139159
bnci2014_004,3,1,n50,sew_clif_equal,3,0.136181640625,0.863818359375,50202,368640,batch_x_channel_x_time,139159
bnci2014_004,3,1,n100,sew_clif_equal,0,0.16924913194444444,0.8307508680555555,62392,368640,batch_x_channel_x_time,148903
bnci2014_004,3,1,n100,sew_clif_equal,1,0.0344970703125,0.9655029296875,12717,368640,batch_x_channel_x_time,148903
bnci2014_004,3,1,n100,sew_clif_equal,2,0.05499674479166667,0.9450032552083333,20274,368640,batch_x_channel_x_time,148903
bnci2014_004,3,1,n100,sew_clif_equal,3,0.14518229166666666,0.8548177083333334,53520,368640,batch_x_channel_x_time,148903
bnci2014_004,3,1,all,sew_clif_equal,0,0.1799560546875,0.8200439453125,66339,368640,batch_x_channel_x_time,144454
bnci2014_004,3,1,all,sew_clif_equal,1,0.02820095486111111,0.9717990451388889,10396,368640,batch_x_channel_x_time,144454
bnci2014_004,3,1,all,sew_clif_equal,2,0.0429443359375,0.9570556640625,15831,368640,batch_x_channel_x_time,144454
bnci2014_004,3,1,all,sew_clif_equal,3,0.14075520833333333,0.8592447916666667,51888,368640,batch_x_channel_x_time,144454
bnci2014_004,3,2,n25,sew_clif_equal,0,0.18064236111111112,0.8193576388888889,66592,368640,batch_x_channel_x_time,156498
bnci2014_004,3,2,n25,sew_clif_equal,1,0.039225260416666664,0.9607747395833334,14460,368640,batch_x_channel_x_time,156498
bnci2014_004,3,2,n25,sew_clif_equal,2,0.0522705078125,0.9477294921875,19269,368640,batch_x_channel_x_time,156498
bnci2014_004,3,2,n25,sew_clif_equal,3,0.15238986545138888,0.8476101345486111,56177,368640,batch_x_channel_x_time,156498
bnci2014_004,3,2,n50,sew_clif_equal,0,0.1778293185763889,0.8221706814236112,65555,368640,batch_x_channel_x_time,156371
bnci2014_004,3,2,n50,sew_clif_equal,1,0.039225260416666664,0.9607747395833334,14460,368640,batch_x_channel_x_time,156371
bnci2014_004,3,2,n50,sew_clif_equal,2,0.054774305555555555,0.9452256944444445,20192,368640,batch_x_channel_x_time,156371
bnci2014_004,3,2,n50,sew_clif_equal,3,0.15235460069444445,0.8476453993055555,56164,368640,batch_x_channel_x_time,156371
bnci2014_004,3,2,n100,sew_clif_equal,0,0.17730305989583334,0.8226969401041666,65361,368640,batch_x_channel_x_time,150107
bnci2014_004,3,2,n100,sew_clif_equal,1,0.03222113715277778,0.9677788628472223,11878,368640,batch_x_channel_x_time,150107
bnci2014_004,3,2,n100,sew_clif_equal,2,0.050990125868055555,0.9490098741319445,18797,368640,batch_x_channel_x_time,150107
bnci2014_004,3,2,n100,sew_clif_equal,3,0.1466769748263889,0.8533230251736111,54071,368640,batch_x_channel_x_time,150107
bnci2014_004,3,2,all,sew_clif_equal,0,0.19494086371527777,0.8050591362847223,71863,368640,batch_x_channel_x_time,195409
bnci2014_004,3,2,all,sew_clif_equal,1,0.053426106770833336,0.9465738932291666,19695,368640,batch_x_channel_x_time,195409
bnci2014_004,3,2,all,sew_clif_equal,2,0.09337836371527777,0.9066216362847223,34423,368640,batch_x_channel_x_time,195409
bnci2014_004,3,2,all,sew_clif_equal,3,0.18833550347222222,0.8116644965277777,69428,368640,batch_x_channel_x_time,195409
bnci2014_004,4,0,n25,sew_clif_equal,0,0.21982421875,0.78017578125,81036,368640,batch_x_channel_x_time,213823
bnci2014_004,4,0,n25,sew_clif_equal,1,0.06290690104166667,0.9370930989583334,23190,368640,batch_x_channel_x_time,213823
bnci2014_004,4,0,n25,sew_clif_equal,2,0.09301486545138889,0.9069851345486111,34289,368640,batch_x_channel_x_time,213823
bnci2014_004,4,0,n25,sew_clif_equal,3,0.20428602430555556,0.7957139756944445,75308,368640,batch_x_channel_x_time,213823
bnci2014_004,4,0,n50,sew_clif_equal,0,0.20731336805555556,0.7926866319444444,76424,368640,batch_x_channel_x_time,201611
bnci2014_004,4,0,n50,sew_clif_equal,1,0.055989583333333336,0.9440104166666666,20640,368640,batch_x_channel_x_time,201611
bnci2014_004,4,0,n50,sew_clif_equal,2,0.09015570746527778,0.9098442925347222,33235,368640,batch_x_channel_x_time,201611
bnci2014_004,4,0,n50,sew_clif_equal,3,0.19344618055555557,0.8065538194444444,71312,368640,batch_x_channel_x_time,201611
bnci2014_004,4,0,n100,sew_clif_equal,0,0.2326416015625,0.7673583984375,85761,368640,batch_x_channel_x_time,238918
bnci2014_004,4,0,n100,sew_clif_equal,1,0.07291124131944444,0.9270887586805555,26878,368640,batch_x_channel_x_time,238918
bnci2014_004,4,0,n100,sew_clif_equal,2,0.11697862413194444,0.8830213758680555,43123,368640,batch_x_channel_x_time,238918
bnci2014_004,4,0,n100,sew_clif_equal,3,0.22557508680555555,0.7744249131944445,83156,368640,batch_x_channel_x_time,238918
bnci2014_004,4,0,all,sew_clif_equal,0,0.2394314236111111,0.7605685763888889,88264,368640,batch_x_channel_x_time,247398
bnci2014_004,4,0,all,sew_clif_equal,1,0.07906901041666667,0.9209309895833333,29148,368640,batch_x_channel_x_time,247398
bnci2014_004,4,0,all,sew_clif_equal,2,0.11851942274305556,0.8814805772569444,43691,368640,batch_x_channel_x_time,247398
bnci2014_004,4,0,all,sew_clif_equal,3,0.23409016927083334,0.7659098307291666,86295,368640,batch_x_channel_x_time,247398
bnci2014_004,4,1,n25,sew_clif_equal,0,0.21966959635416666,0.7803304036458334,80979,368640,batch_x_channel_x_time,219019
bnci2014_004,4,1,n25,sew_clif_equal,1,0.06916775173611112,0.9308322482638889,25498,368640,batch_x_channel_x_time,219019
bnci2014_004,4,1,n25,sew_clif_equal,2,0.09712185329861112,0.9028781467013889,35803,368640,batch_x_channel_x_time,219019
bnci2014_004,4,1,n25,sew_clif_equal,3,0.20816786024305556,0.7918321397569444,76739,368640,batch_x_channel_x_time,219019
bnci2014_004,4,1,n50,sew_clif_equal,0,0.19194064670138888,0.8080593532986111,70757,368640,batch_x_channel_x_time,156407
bnci2014_004,4,1,n50,sew_clif_equal,1,0.03310004340277778,0.9668999565972223,12202,368640,batch_x_channel_x_time,156407
bnci2014_004,4,1,n50,sew_clif_equal,2,0.04728732638888889,0.9527126736111111,17432,368640,batch_x_channel_x_time,156407
bnci2014_004,4,1,n50,sew_clif_equal,3,0.151953125,0.848046875,56016,368640,batch_x_channel_x_time,156407
bnci2014_004,4,1,n100,sew_clif_equal,0,0.21055230034722222,0.7894476996527777,77618,368640,batch_x_channel_x_time,189060
bnci2014_004,4,1,n100,sew_clif_equal,1,0.04652777777777778,0.9534722222222223,17152,368640,batch_x_channel_x_time,189060
bnci2014_004,4,1,n100,sew_clif_equal,2,0.07332899305555556,0.9266710069444445,27032,368640,batch_x_channel_x_time,189060
bnci2014_004,4,1,n100,sew_clif_equal,3,0.18244900173611112,0.8175509982638889,67258,368640,batch_x_channel_x_time,189060
bnci2014_004,4,1,all,sew_clif_equal,0,0.21934407552083332,0.7806559244791667,80859,368640,batch_x_channel_x_time,216599
bnci2014_004,4,1,all,sew_clif_equal,1,0.06520453559027778,0.9347954644097223,24037,368640,batch_x_channel_x_time,216599
